test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_225_3,225,task_plan,99,4.0783
ang_225_3,225,NavigateToLocationPrimitive,218,8.7269,2.6606973799366633,2.77112566683,0.04150351247234495,0.44118125365287486,-0.0964300319706275
ang_225_3,225,LoadPaintPrimitive,537,21.5
ang_225_3,225,ArmToZeroPrimitive,112,4.4629
ang_225_3,225,NavigateToLocationPrimitive,297,11.9277,2.418413111268594,2.97143872305,0.22867292986652424,0.09385645679747451,0.11797644975520871
ang_225_3,225,ApplyPaintPrimitive,632,25.2792
ang_225_3,225,ArmToZeroPrimitive,143,5.677
ang_225_3,225,NavigateToLocationPrimitive,4218,170.2787,2.502624082237664,15.9031223742,5.354578974554015,2.287391114035677,0.05586773402109446
ang_225_3,225,LoadPaintPrimitive,567,22.7436
ang_225_3,225,ArmToZeroPrimitive,113,4.4896
ang_225_3,225,NavigateToLocationPrimitive,392,15.7596,2.5027375532001046,3.427824672,0.36963009470051716,2.4691732451113366,0.03900971081070537
ang_225_3,225,ApplyPaintPrimitive,571,22.8329
ang_225_3,225,ArmToZeroPrimitive,143,5.7067
ang_225_3,225,NavigateToLocationPrimitive,380,15.2748,4.663772959026259,3.50132360736,-0.24925084515884433,3.224363257261373,-0.10839913937447032
ang_225_3,225,LoadPaintPrimitive,513,20.5944
ang_225_3,225,ArmToZeroPrimitive,112,4.4623
ang_225_3,225,NavigateToLocationPrimitive,405,16.3954



