test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_90_3,90,task_plan,42,1.7541
ang_90_3,90,NavigateToLocationPrimitive,217,8.7376,2.6607023898216373,2.76611558125,0.03961855780323817,0.44449997555158505,-0.09120058328855829
ang_90_3,90,LoadPaintPrimitive,575,23.1908
ang_90_3,90,ArmToZeroPrimitive,113,4.4915
ang_90_3,90,NavigateToLocationPrimitive,1033,41.8375,5.025028688160568,8.55180686278,0.7018423960302647,0.36052380562803465,-0.15166046626880703
ang_90_3,90,ApplyPaintPrimitive,565,22.5698
ang_90_3,90,ArmToZeroPrimitive,143,5.6782
ang_90_3,90,NavigateToLocationPrimitive,214,8.5773,0.6964647975560534,0.603319142524,-0.13374065043762215,0.4771499043525788,-0.14869131219987275
ang_90_3,90,NavigateToLocationPrimitive,1730,70.2416



