test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_180_3,180,task_plan,29,1.2244
ang_180_3,180,NavigateToLocationPrimitive,216,8.7377,2.6606850479313353,2.73785142831,0.02900244823740449,0.45063584048206184,-0.11469752023427349
ang_180_3,180,LoadPaintPrimitive,524,21.3568
ang_180_3,180,ArmToZeroPrimitive,113,4.525
ang_180_3,180,NavigateToLocationPrimitive,659,26.487,4.352586924235058,5.41733979534,0.24462529746997907,0.27252476457590946,0.01710305740167829
ang_180_3,180,ApplyPaintPrimitive,678,27.1212
ang_180_3,180,ArmToZeroPrimitive,143,5.6779
ang_180_3,180,NavigateToLocationPrimitive,1923,77.1201,0.5510182165755051,1.96690120824,2.569575649356919,0.6325129334637263,-0.10465121665918645
ang_180_3,180,NavigateToLocationPrimitive,5004,202.242,4.902181157548822,19.9768914079,3.0751026463266817,1.0271693164199835,-0.0003088539968114645
ang_180_3,180,LoadPaintPrimitive,548,22.002
ang_180_3,180,ArmToZeroPrimitive,113,4.4891
ang_180_3,180,NavigateToLocationPrimitive,635,25.5116,3.764082287110449,6.07501626244,0.6139435323300471,0.9658169212706261,0.10307929161156144
ang_180_3,180,ApplyPaintPrimitive,564,22.5085
ang_180_3,180,ArmToZeroPrimitive,142,5.648
ang_180_3,180,NavigateToLocationPrimitive,1242,50.1295,5.047839052546982,6.50301667256,0.28827734102948105,1.7235832922045975,0.07783272169849553
ang_180_3,180,LoadPaintPrimitive,549,22.0208
ang_180_3,180,ArmToZeroPrimitive,113,4.4948
ang_180_3,180,NavigateToLocationPrimitive,613,24.584,4.075880470745739,5.03847994768,0.23616970218906835,1.985942216702487,-0.04307462327313297
ang_180_3,180,ApplyPaintPrimitive,556,22.2048
ang_180_3,180,ArmToZeroPrimitive,143,5.6844
ang_180_3,180,NavigateToLocationPrimitive,482,19.3892,5.162300392072281,5.01690465985,-0.028164911217790644,2.440356722776767,-0.16203684916216177
ang_180_3,180,LoadPaintPrimitive,551,22.1369
ang_180_3,180,ArmToZeroPrimitive,113,4.5045
ang_180_3,180,NavigateToLocationPrimitive,2669,107.0954,4.340081970458379,6.53040874011,0.5046740555963023,2.8379869772152437,0.13175256873990843
ang_180_3,180,ApplyPaintPrimitive,625,24.9535
ang_180_3,180,ArmToZeroPrimitive,143,5.6778
ang_180_3,180,NavigateToLocationPrimitive,494,19.898,5.516906899263082,4.88433269313,-0.11466102612998198,3.316849714701076,-0.14314420105956294
ang_180_3,180,LoadPaintPrimitive,639,25.7322
ang_180_3,180,ArmToZeroPrimitive,113,4.4959
ang_180_3,180,NavigateToLocationPrimitive,494,19.8437,4.701970368274042,4.98040034744,0.05921559630503622,3.6108806552396167,0.06628004630178752
ang_180_3,180,ApplyPaintPrimitive,563,22.4819
ang_180_3,180,ArmToZeroPrimitive,143,5.6792
ang_180_3,180,task_plan,1,866.7245
