test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_180_2,180,task_plan,30,1.2688
ang_180_2,180,NavigateToLocationPrimitive,217,8.7682,2.6607815743093237,2.76715736023,0.03997915009175042,0.4604396234182701,-0.0875891785977363
ang_180_2,180,LoadPaintPrimitive,545,21.8701
ang_180_2,180,ArmToZeroPrimitive,113,4.5031
ang_180_2,180,NavigateToLocationPrimitive,555,22.3191,4.3273357301988415,5.41596136547,0.2515694882821436,0.18811617552814708,0.1236899790519032
ang_180_2,180,ApplyPaintPrimitive,556,22.2086
ang_180_2,180,ArmToZeroPrimitive,143,5.679
ang_180_2,180,NavigateToLocationPrimitive,224,8.964,0.6496791245510954,0.853520996465,0.3137577678130752,0.7001179235948075,-0.08790476642443154
ang_180_2,180,NavigateToLocationPrimitive,3193,128.8863,4.970833835200263,12.0035031673,1.4147866465177081,1.5500555169729033,0.08534613601447893
ang_180_2,180,LoadPaintPrimitive,541,21.6743
ang_180_2,180,ArmToZeroPrimitive,113,4.4976
ang_180_2,180,NavigateToLocationPrimitive,492,19.7289,3.096867679568001,5.2427599932,0.6929234748354961,1.176572933489383,0.12422918452047803
ang_180_2,180,ApplyPaintPrimitive,676,27.0457
ang_180_2,180,ArmToZeroPrimitive,143,5.6832
ang_180_2,180,NavigateToLocationPrimitive,504,20.2597,5.809380774716867,5.20305100835,-0.1043708081600861,1.6923263813317877,-0.10381806244322744
ang_180_2,180,LoadPaintPrimitive,571,22.9834
ang_180_2,180,ArmToZeroPrimitive,113,4.5035
ang_180_2,180,NavigateToLocationPrimitive,481,19.3077,3.087884677522005,5.14315409279,0.6655913772392973,1.551348202215245,0.1331984238246151
ang_180_2,180,ApplyPaintPrimitive,706,28.2555
ang_180_2,180,ArmToZeroPrimitive,143,5.6946
ang_180_2,180,NavigateToLocationPrimitive,500,20.1208,5.753401546992841,5.07063222696,-0.11867228707332397,2.183197950674588,-0.10908660679298943
ang_180_2,180,LoadPaintPrimitive,562,22.6109
ang_180_2,180,ArmToZeroPrimitive,112,4.4619
ang_180_2,180,NavigateToLocationPrimitive,477,19.1561,3.238849833965277,5.05417907712,0.5604857700155371,2.2340238351776622,0.13410436121803937
ang_180_2,180,ApplyPaintPrimitive,574,22.9308
ang_180_2,180,ArmToZeroPrimitive,143,5.6806
ang_180_2,180,NavigateToLocationPrimitive,500,20.0989,5.892319447744322,4.84430509413,-0.17786108898347652,2.9516974745631006,-0.1096750972953644
ang_180_2,180,LoadPaintPrimitive,542,21.7752
ang_180_2,180,ArmToZeroPrimitive,113,4.4982
ang_180_2,180,NavigateToLocationPrimitive,457,18.3633,3.4517428266648102,4.77624735089,0.38372051185081213,3.054101734096093,0.13344971307339754
ang_180_2,180,ApplyPaintPrimitive,570,22.7598
ang_180_2,180,ArmToZeroPrimitive,143,5.6804
ang_180_2,180,task_plan,1,593.2607
