test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_45_2,45,task_plan,111,4.5641
ang_45_2,45,NavigateToLocationPrimitive,218,8.7215,2.6607205296531204,2.76313914294,0.038492811306353916,0.4406102996838835,-0.09463830716745658
ang_45_2,45,LoadPaintPrimitive,537,21.5325
ang_45_2,45,ArmToZeroPrimitive,113,4.4929
ang_45_2,45,NavigateToLocationPrimitive,1627,65.7103,6.7566594276501375,16.0246664313,1.3716847952588207,0.42107641587971273,-0.03498951054200505
ang_45_2,45,ApplyPaintPrimitive,629,25.1495
ang_45_2,45,ArmToZeroPrimitive,143,5.6877
ang_45_2,45,NavigateToLocationPrimitive,4418,178.4201,6.638960710677861,19.9366089165,2.0029713663517676,1.1275620474918433,0.09684180873677262
ang_45_2,45,LoadPaintPrimitive,621,24.973
ang_45_2,45,ArmToZeroPrimitive,112,4.4566
