test,angle,skill,code,duration,delta_st,tot_dist,rel_diff_dist,delta_dest,delta_head
ang_90_1,90,task_plan,50,2.0779
ang_90_1,90,NavigateToLocationPrimitive,216,8.6799,2.6607978315127685,2.74093019609,0.030115916221892355,0.4544178098952556,-0.09876255660368582
ang_90_1,90,LoadPaintPrimitive,533,21.3821
ang_90_1,90,ArmToZeroPrimitive,112,4.4658
ang_90_1,90,NavigateToLocationPrimitive,732,29.5511,5.007677130773607,7.74326054543,0.5462779135350901,0.12611352455690933,-0.10738372481439629
ang_90_1,90,ApplyPaintPrimitive,561,22.4182
ang_90_1,90,ArmToZeroPrimitive,143,5.7288
ang_90_1,90,NavigateToLocationPrimitive,204,8.1394,0.6488897160705976,0.53568415141,-0.17446040807384458,0.6101780135002528,-0.13854539675101885
ang_90_1,90,NavigateToLocationPrimitive,2593,104.747,5.721619182817711,13.5016165277,1.359754484927271,0.6214715980677064,0.061275804710813064
ang_90_1,90,LoadPaintPrimitive,582,23.4474
ang_90_1,90,ArmToZeroPrimitive,113,4.5046
ang_90_1,90,NavigateToLocationPrimitive,964,39.1207,4.78746734795003,9.00232569534,0.8803941710839556,0.673665812956828,0.04535337464772016
ang_90_1,90,ApplyPaintPrimitive,692,27.6763
ang_90_1,90,ArmToZeroPrimitive,143,5.6869
ang_90_1,90,NavigateToLocationPrimitive,612,24.7235,6.012408138183968,7.46625072924,0.24180703598993558,1.3239027137155117,0.05878191311553338
ang_90_1,90,LoadPaintPrimitive,563,22.7374
ang_90_1,90,ArmToZeroPrimitive,112,4.4626
ang_90_1,90,NavigateToLocationPrimitive,1505,61.2946,4.099309046580615,10.9225811443,1.664493215853274,0.775992156790704,0.04204310655704835
ang_90_1,90,ApplyPaintPrimitive,628,25.1574
ang_90_1,90,ArmToZeroPrimitive,143,5.684
ang_90_1,90,NavigateToLocationPrimitive,3246,132.4024,5.028779141758027,16.3627945426,2.2538304191421856,1.2813659235455483,0.06997979805342402
ang_90_1,90,LoadPaintPrimitive,539,21.6614
ang_90_1,90,ArmToZeroPrimitive,112,4.4856
ang_90_1,90,NavigateToLocationPrimitive,1296,52.6946,6.23442907795612,9.44587257743,0.5151142886249196,1.8135652630058596,0.042772405896448484
ang_90_1,90,ApplyPaintPrimitive,568,22.7906
ang_90_1,90,ArmToZeroPrimitive,143,5.6821
ang_90_1,90,NavigateToLocationPrimitive,1485,60.3871,4.614292271156463,10.6978674935,1.3184200013448286,2.908611414741651,-0.09758045818141103
ang_90_1,90,LoadPaintPrimitive,549,22.1039
ang_90_1,90,ArmToZeroPrimitive,113,4.503
ang_90_1,90,NavigateToLocationPrimitive,1405,57.0479,7.281971513494118,10.3119954951,0.41609940055258215,2.5512995926246487,-0.12279756871536951
ang_90_1,90,ApplyPaintPrimitive,614,24.6002
ang_90_1,90,ArmToZeroPrimitive,143,5.6881
ang_90_1,90,task_plan,1,866.7804
